chemblId,pIC50,KRFPC1148,KRFPC1642,KRFPC297,KRFPC2711,KRFPC1193,KRFPC45,KRFPC3560,KRFPC444,KRFPC1645,KRFPC433,KRFPC1,KRFPC2981,KRFPC2262,KRFPC677,KRFPC4331,KRFPC2547,KRFPC669,KRFPC2856,KRFPC2979,KRFPC2438
CHEMBL370037,8.22184874962,0.333333333333,0.333333333333,0.0,0.0,0.25,0.0,0.5,0.0,0.333333333333,0.0,0.0,0.333333333333,0.0,0.0,0.333333333333,0.0,0.166666666667,0.0,0.0,0.0
CHEMBL189073,5.76270766243,0.333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.666666666667,0.0,0.0,0.0,0.0,0.0,0.222222222222,0.0,0.0,0.0,0.0,0.0
CHEMBL365290,6.94309514866,0.333333333333,0.333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.222222222222,0.0,0.166666666667,0.0,0.0,0.0
CHEMBL191648,6.27818938479,0.333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.666666666667,0.0,0.0,0.0,0.0,0.0,0.222222222222,0.0,0.0,0.0,0.0,0.0
CHEMBL184431,8.65757731918,0.5,0.666666666667,0.35,0.5,0.0,0.666666666667,0.5,0.333333333333,0.333333333333,0.666666666667,0.375,0.333333333333,0.25,0.0,0.555555555556,0.4,0.0,0.5,0.0,0.0
CHEMBL364551,6.25258819211,0.333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333333333,0.0,0.0,0.0,0.0,0.0,0.333333333333,0.2,0.166666666667,0.0,0.0,0.0
CHEMBL124482,8.30102999566,0.333333333333,0.333333333333,0.35,0.0,0.0,0.333333333333,0.5,0.333333333333,0.666666666667,0.666666666667,0.25,0.333333333333,0.25,0.0,0.333333333333,0.2,0.0,1.0,0.0,0.0
CHEMBL198410,6.6090648929,0.333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.666666666667,0.0,0.0,0.0,0.0,0.0,0.222222222222,0.0,0.0,0.0,0.0,0.0
CHEMBL1496978,4.75587435189,0.0,0.0,0.2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.25,0.333333333333,0.222222222222,0.0,0.333333333333,0.5,0.0,0.0
CHEMBL1305485,5.09782027034,0.0,0.0,0.1,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.222222222222,0.2,0.333333333333,0.0,0.0,0.0
CHEMBL1570659,4.79906008146,0.166666666667,0.0,0.25,0.0,0.5,0.0,0.0,0.666666666667,0.0,0.0,0.375,0.0,0.25,0.333333333333,0.444444444444,0.2,0.0,0.0,0.0,0.0
CHEMBL1331084,5.43892367252,0.0,0.0,0.3,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.333333333333,0.111111111111,0.0,0.0,0.0,0.0,0.0
CHEMBL184448,8.16749108729,0.333333333333,0.333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.222222222222,0.0,0.0,0.0,0.0,0.0
CHEMBL45068,6.52287874528,0.666666666667,0.333333333333,0.1,0.0,0.25,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.555555555556,0.0,0.0,0.0,0.0,0.0
CHEMBL434502,6.82390874094,0.166666666667,0.666666666667,0.5,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.75,0.333333333333,0.111111111111,0.0,0.333333333333,0.0,0.0,0.0
CHEMBL1628199,7.48148606012,0.333333333333,0.0,0.85,0.0,0.5,0.0,0.25,0.0,0.333333333333,0.0,0.625,0.0,0.25,0.0,0.444444444444,0.0,0.5,0.5,0.0,0.0
CHEMBL123025,8.39794000867,0.333333333333,0.333333333333,0.3,0.0,0.0,0.333333333333,0.5,0.333333333333,0.666666666667,0.333333333333,0.25,0.333333333333,0.25,0.0,0.333333333333,0.2,0.0,1.0,0.0,0.0
CHEMBL153062,6.42365864979,0.166666666667,0.333333333333,0.4,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111111111111,0.0,0.166666666667,0.0,0.0,0.0
CHEMBL1468708,5.02625348661,0.0,0.0,0.15,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333333333,0.111111111111,0.0,0.0,0.0,0.0,0.0
CHEMBL1442416,5.03309270609,0.0,0.0,0.15,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.666666666667,0.222222222222,0.0,0.166666666667,0.0,0.0,0.0
CHEMBL1388271,5.12680325082,0.0,0.0,0.15,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.25,0.333333333333,0.222222222222,0.0,0.166666666667,0.0,0.0,0.0
CHEMBL1331872,4.97149015471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166666666667,0.0,0.0,0.0
CHEMBL1401227,4.87327586223,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166666666667,0.0,0.0,0.0
CHEMBL1460126,4.62927305406,0.0,0.0,0.15,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333333333,0.222222222222,0.0,0.0,0.0,0.0,0.0
CHEMBL1499638,4.7390466019,0.0,0.0,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.666666666667,0.444444444444,0.0,0.333333333333,0.0,0.0,0.0
CHEMBL1413557,5.16466081024,0.0,0.0,0.05,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333333333,0.111111111111,0.0,0.166666666667,0.0,0.0,0.0
CHEMBL1484998,4.75193080686,0.0,0.0,0.05,0.0,0.25,0.0,0.0,0.0,0.333333333333,0.0,0.0,0.0,0.0,0.333333333333,0.111111111111,0.0,0.0,0.0,0.0,0.0
CHEMBL1608989,4.55695961616,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.666666666667,0.0,0.0,0.0,0.0,0.333333333333,0.111111111111,0.0,0.0,0.0,0.0,0.0
CHEMBL1469743,4.74956462687,0.0,0.0,0.15,0.0,0.5,0.0,0.25,0.0,0.333333333333,0.0,0.0,0.0,0.25,0.0,0.444444444444,0.2,0.0,0.0,0.0,0.0
CHEMBL1538325,4.42257989914,0.0,0.333333333333,0.45,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.111111111111,0.0,0.0,0.0,0.0,0.0
CHEMBL1605393,4.94843114051,0.166666666667,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.333333333333,0.0,0.125,0.0,0.0,0.0,0.222222222222,0.2,0.166666666667,0.0,0.0,0.0
CHEMBL1384049,4.51048672485,0.0,0.333333333333,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.222222222222,0.0,0.333333333333,0.0,0.0,0.0
CHEMBL188049,6.13846558914,0.333333333333,0.333333333333,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.222222222222,0.0,0.0,0.0,0.0,0.0
CHEMBL1361641,4.37357822287,0.0,0.666666666667,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166666666667,0.0,0.0,0.0
CHEMBL1489063,4.37669694314,0.0,0.0,0.25,0.0,0.5,0.0,0.25,0.333333333333,0.666666666667,0.0,0.0,0.0,0.25,0.666666666667,0.555555555556,0.6,0.166666666667,0.0,0.0,0.0
CHEMBL1381495,4.90000738654,0.0,0.0,0.1,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333333333,0.666666666667,0.4,0.333333333333,0.0,0.0,0.0
CHEMBL1343011,5.10505676838,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333333333,0.4,0.333333333333,0.0,0.0,0.0
CHEMBL1613068,5.17906329362,0.0,0.333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL1464837,4.39242274813,0.166666666667,0.0,0.1,0.0,0.75,0.0,0.0,0.0,0.333333333333,0.0,0.0,0.0,0.0,0.666666666667,0.555555555556,0.2,0.666666666667,0.0,0.0,0.0
CHEMBL1349347,4.6325302081,0.0,0.0,0.2,0.0,0.5,0.0,0.0,0.333333333333,0.666666666667,0.0,0.125,0.0,0.0,0.666666666667,0.777777777778,0.2,0.0,0.0,0.0,0.0
CHEMBL1385373,4.9026805535,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.333333333333,0.0,0.0,0.0,0.0,1.0,0.444444444444,0.2,0.166666666667,0.0,0.0,0.0
CHEMBL1573735,4.71199616869,0.0,0.333333333333,0.15,0.0,0.25,0.333333333333,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.666666666667,0.111111111111,0.0,0.0,0.0,0.0,0.0
CHEMBL1455258,5.02258096477,0.0,0.333333333333,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.25,0.333333333333,0.333333333333,0.0,0.166666666667,0.0,0.0,0.0
CHEMBL1431555,5.2994381871,0.0,0.333333333333,0.25,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.333333333333,0.222222222222,0.0,0.166666666667,0.0,0.0,0.0
CHEMBL1565187,4.88167474813,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.666666666667,0.222222222222,0.0,0.0,0.0,0.0,0.0
CHEMBL1597933,4.54939174624,0.0,0.333333333333,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111111111111,0.0,0.166666666667,0.0,0.0,0.0
CHEMBL1466882,4.72027443928,0.0,0.0,0.05,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333333333,0.111111111111,0.0,0.166666666667,0.0,0.0,0.0
CHEMBL1313979,4.83844065084,0.0,0.0,0.15,0.0,0.25,0.0,0.0,0.0,0.333333333333,0.0,0.0,0.0,0.0,0.333333333333,0.111111111111,0.0,0.0,0.0,0.0,0.0
CHEMBL1329455,4.60776149568,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.666666666667,0.0,0.0,0.0,0.0,0.25,0.0,0.333333333333,0.4,0.166666666667,0.0,0.0,0.0
CHEMBL1322939,7.15490195999,0.166666666667,0.0,0.35,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.333333333333,0.333333333333,0.0,0.0,0.0,0.0,0.0
CHEMBL1480843,4.57610513611,0.0,0.0,0.1,0.0,0.5,0.0,0.0,0.0,0.333333333333,0.0,0.125,0.0,0.0,0.333333333333,0.222222222222,0.0,0.333333333333,0.0,0.0,0.0
CHEMBL1310614,4.58732160395,0.0,0.0,0.3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333333333,0.222222222222,0.0,0.0,0.0,0.0,0.0
CHEMBL1535728,4.58028342702,0.0,0.333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL1341057,4.77837323158,0.0,0.333333333333,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.333333333333,0.333333333333,0.0,0.333333333333,0.0,0.0,0.0
CHEMBL1420411,4.90520929512,0.166666666667,0.0,0.05,0.0,0.0,0.0,0.25,0.0,0.666666666667,0.0,0.125,0.0,0.25,0.0,0.555555555556,0.4,0.5,0.0,0.0,0.0
CHEMBL184372,8.7447274949,0.5,0.666666666667,0.3,0.5,0.0,0.666666666667,0.5,0.333333333333,0.333333333333,0.666666666667,0.375,0.333333333333,0.25,0.0,0.555555555556,0.4,0.0,0.5,0.0,0.0
CHEMBL442037,5.55830486436,0.333333333333,0.333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.222222222222,0.0,0.0,0.0,0.0,0.0
CHEMBL512579,4.99139982824,0.5,0.333333333333,0.0,0.0,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.333333333333,0.0,0.0,0.555555555556,0.2,0.333333333333,0.0,0.0,0.0
CHEMBL124474,8.85387196432,0.333333333333,0.666666666667,0.4,0.0,0.0,0.666666666667,0.25,0.0,0.333333333333,0.0,0.25,0.333333333333,0.25,0.0,0.333333333333,0.2,0.0,0.5,0.0,0.0
CHEMBL231811,7.43179827593,0.333333333333,0.333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.222222222222,0.0,0.0,0.0,0.0,0.0
CHEMBL385801,7.60205999133,0.166666666667,0.333333333333,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111111111111,0.0,0.166666666667,0.0,0.0,0.0
CHEMBL447111,4.59448613659,0.166666666667,0.0,0.05,0.0,0.25,0.0,0.25,0.0,0.333333333333,0.0,0.0,0.0,0.0,0.0,0.333333333333,0.2,0.333333333333,0.0,0.0,0.0
CHEMBL427496,8.51570016065,0.5,0.666666666667,0.2,0.0,0.5,0.0,0.0,0.0,0.333333333333,0.0,0.0,0.0,0.5,0.0,0.555555555556,0.0,0.0,0.0,0.0,0.5
CHEMBL225404,6.78251605579,0.5,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.666666666667,0.0,0.0,0.0,0.0,0.0,0.333333333333,0.0,0.0,0.0,0.0,0.0
CHEMBL226269,7.76447155309,0.166666666667,0.666666666667,0.35,1.0,0.0,0.0,0.0,0.333333333333,0.333333333333,0.666666666667,0.0,0.0,0.25,0.0,0.333333333333,0.4,0.0,0.0,0.0,0.0
CHEMBL1081361,6.11350927483,0.166666666667,0.0,0.35,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.222222222222,0.0,0.166666666667,0.0,0.0,0.0
CHEMBL235496,7.2757241304,0.166666666667,0.333333333333,0.05,0.5,0.25,0.333333333333,0.5,0.0,0.333333333333,0.0,0.125,0.0,0.0,0.0,0.555555555556,0.6,0.166666666667,0.0,0.5,0.0
CHEMBL235497,7.25181197299,0.166666666667,0.666666666667,0.05,0.5,0.25,0.333333333333,0.5,0.0,0.333333333333,0.0,0.125,0.0,0.0,0.0,0.555555555556,0.6,0.333333333333,0.0,0.5,0.0
CHEMBL361762,5.57381417476,0.333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333333333,0.0,0.0,0.0,0.0,0.0,0.333333333333,0.2,0.166666666667,0.0,0.0,0.0
CHEMBL184371,9.22184874962,0.333333333333,0.666666666667,0.4,0.5,0.0,0.666666666667,0.5,0.333333333333,0.333333333333,0.0,0.75,0.333333333333,0.25,0.0,0.444444444444,0.4,0.0,0.5,0.0,0.0
CHEMBL188458,6.44369749923,0.333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.666666666667,0.0,0.0,0.0,0.0,0.0,0.222222222222,0.0,0.0,0.0,0.0,0.0
CHEMBL361272,6.70774392864,0.333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333333333,0.0,0.0,0.0,0.0,0.0,0.222222222222,0.0,0.0,0.0,0.0,0.0
CHEMBL241257,7.88605664769,0.166666666667,0.333333333333,0.65,0.0,0.25,0.0,0.25,0.333333333333,0.0,0.0,0.125,0.0,0.25,0.333333333333,0.333333333333,0.2,0.166666666667,0.0,0.0,0.0
CHEMBL396118,6.75696195131,0.166666666667,0.666666666667,0.5,0.5,0.5,0.0,0.5,0.333333333333,0.0,0.666666666667,0.125,0.0,0.25,0.333333333333,0.444444444444,0.2,0.166666666667,0.0,0.0,0.0
CHEMBL59438,5.75080164261,0.333333333333,0.333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.333333333333,0.0,0.0,0.0,0.0,0.0,0.222222222222,0.0,0.0,0.0,0.0,0.0
CHEMBL150279,6.61978875829,0.166666666667,0.666666666667,0.45,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.5,0.666666666667,0.111111111111,0.0,0.166666666667,0.0,0.0,0.0
CHEMBL365625,6.14448084433,0.333333333333,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.666666666667,0.0,0.0,0.0,0.0,0.0,0.222222222222,0.0,0.0,0.0,0.0,0.0
CHEMBL365016,6.11069829749,0.333333333333,0.333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.222222222222,0.0,0.166666666667,0.0,0.0,0.0
CHEMBL179929,7.40893539297,0.0,0.333333333333,0.35,0.5,0.0,0.333333333333,0.5,0.333333333333,0.333333333333,0.333333333333,0.25,0.666666666667,0.25,0.0,0.333333333333,0.6,0.166666666667,0.0,0.5,0.0
CHEMBL470993,8.72124639905,0.166666666667,0.666666666667,0.35,0.5,0.0,0.0,0.5,0.666666666667,0.0,0.0,0.0,0.0,0.25,0.0,0.333333333333,0.4,0.0,0.0,0.5,0.0
CHEMBL511269,8.1739251973,0.166666666667,0.666666666667,0.35,0.5,0.0,0.0,0.75,0.666666666667,0.333333333333,0.0,0.0,0.0,0.25,0.0,0.444444444444,0.6,0.166666666667,0.0,0.5,0.0
CHEMBL469512,7.79048498546,0.0,0.333333333333,0.4,0.5,0.0,0.0,0.25,0.666666666667,0.333333333333,0.333333333333,0.0,0.0,0.25,0.0,0.222222222222,0.4,0.0,0.0,0.5,0.0
CHEMBL470785,7.03151705145,0.333333333333,0.0,0.3,0.0,0.0,0.0,0.25,0.0,0.333333333333,0.0,0.125,0.0,0.0,0.0,0.222222222222,0.0,0.166666666667,0.0,0.0,0.0
CHEMBL577938,4.47559725642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL185114,8.76955107862,0.5,0.666666666667,0.25,0.5,0.0,0.666666666667,0.5,0.333333333333,0.333333333333,0.333333333333,0.375,0.333333333333,0.25,0.0,0.555555555556,0.4,0.0,0.5,0.0,0.0
CHEMBL377171,6.01055018233,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111111111111,0.0,0.333333333333,0.0,0.0,0.0
CHEMBL385680,7.29328221766,0.0,0.0,0.2,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111111111111,0.0,0.166666666667,0.0,0.0,0.0
CHEMBL204902,6.31515463836,0.333333333333,0.0,0.05,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.444444444444,0.2,0.333333333333,0.0,0.0,0.0
CHEMBL206727,6.642065153,0.333333333333,0.0,0.05,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.444444444444,0.2,0.166666666667,0.0,0.0,0.0
CHEMBL380362,5.91721462968,0.333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.333333333333,0.2,0.5,0.0,0.0,0.0
CHEMBL206547,6.99567862622,0.333333333333,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.333333333333,0.2,0.5,0.0,0.0,0.0
CHEMBL471626,7.9829666607,0.166666666667,0.666666666667,0.4,0.5,0.0,0.0,0.5,0.666666666667,0.333333333333,0.333333333333,0.0,0.0,0.25,0.0,0.333333333333,0.4,0.0,0.0,0.5,0.0
CHEMBL511492,6.89962945488,0.0,0.666666666667,0.4,0.5,0.0,0.0,0.25,0.666666666667,0.333333333333,0.333333333333,0.0,0.0,0.25,0.0,0.222222222222,0.4,0.0,0.0,0.5,0.0
CHEMBL196836,6.89962945488,0.166666666667,0.333333333333,0.35,0.5,0.0,0.0,0.25,1.0,0.333333333333,1.0,0.0,0.0,0.25,0.0,0.333333333333,0.4,0.0,0.0,0.0,0.0
CHEMBL25228,7.04095860768,0.333333333333,0.333333333333,0.0,0.0,0.5,0.0,0.5,0.0,0.333333333333,0.0,0.0,1.0,0.0,0.0,0.444444444444,0.0,0.0,0.0,0.0,0.0
CHEMBL194326,6.73048705578,0.333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333333333,0.0,0.0,0.0,0.0,0.0,0.222222222222,0.0,0.0,0.0,0.0,0.0
CHEMBL203330,4.2595188827,0.5,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.333333333333,0.0,0.0,0.0,0.25,0.0,0.444444444444,0.0,0.0,0.0,0.0,0.0
CHEMBL206648,4.00885370001,0.5,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.444444444444,0.0,0.0,0.0,0.0,0.0
CHEMBL425231,4.31450010091,0.5,0.666666666667,0.0,0.0,0.25,0.0,0.5,0.0,0.333333333333,0.0,0.0,0.0,0.25,0.0,0.444444444444,0.0,0.0,0.0,0.0,0.0
CHEMBL206336,5.01614828101,0.333333333333,0.333333333333,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.333333333333,0.0,0.166666666667,0.0,0.0,0.0
CHEMBL205137,4.08978126831,0.333333333333,0.333333333333,0.0,0.0,0.5,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.555555555556,0.2,0.166666666667,0.0,0.0,0.0
CHEMBL425941,3.99334573296,0.333333333333,0.333333333333,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.333333333333,0.0,0.0,0.0,0.0,0.0
CHEMBL206499,5.2704302737,0.5,0.333333333333,0.1,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.444444444444,0.0,0.166666666667,0.0,0.0,0.0
CHEMBL429446,5.95860731484,0.166666666667,0.0,0.05,0.0,0.25,0.0,0.25,0.0,0.333333333333,0.0,0.125,0.0,0.25,0.333333333333,0.333333333333,0.2,0.166666666667,0.0,0.0,0.0
CHEMBL191300,7.39794000867,0.333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.666666666667,0.0,0.0,0.0,0.0,0.0,0.222222222222,0.0,0.166666666667,0.0,0.0,0.0
CHEMBL447837,7.23657200644,0.333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.666666666667,0.0,0.0,0.0,0.0,0.0,0.222222222222,0.0,0.0,0.0,0.0,0.0
CHEMBL187314,6.10790539731,0.333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.222222222222,0.0,0.0,0.0,0.0,0.0
CHEMBL371308,7.56543109597,0.166666666667,0.333333333333,0.35,0.5,0.0,0.0,0.25,0.333333333333,0.333333333333,0.333333333333,0.0,0.0,0.25,0.0,0.222222222222,0.2,0.0,0.0,0.0,0.0
CHEMBL191710,7.44369749923,0.333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.666666666667,0.0,0.0,0.0,0.0,0.0,0.222222222222,0.0,0.0,0.0,0.0,0.0
CHEMBL426085,6.44855000203,0.333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.666666666667,0.0,0.0,0.0,0.0,0.0,0.222222222222,0.0,0.0,0.0,0.0,0.0
CHEMBL200719,5.15801519541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL212419,5.84771165562,0.166666666667,0.0,0.15,0.0,0.25,0.0,0.25,0.0,0.333333333333,0.0,0.125,0.0,0.0,0.0,0.222222222222,0.0,0.5,0.0,0.0,0.0
CHEMBL211493,6.31785492363,0.166666666667,0.0,0.15,0.0,0.25,0.0,0.25,0.0,0.333333333333,0.0,0.0,0.666666666667,0.0,0.0,0.222222222222,0.0,0.166666666667,0.0,0.0,0.0
CHEMBL377475,6.05403929642,0.166666666667,0.0,0.15,0.0,0.25,0.0,0.25,0.0,0.333333333333,0.0,0.0,0.0,0.0,0.0,0.222222222222,0.0,0.166666666667,0.0,0.0,0.0
CHEMBL204024,6.20273245917,0.333333333333,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.333333333333,0.2,0.666666666667,0.0,0.0,0.0
CHEMBL183333,9.22184874962,0.166666666667,0.333333333333,0.35,0.5,0.0,0.333333333333,0.5,0.333333333333,0.333333333333,0.333333333333,0.25,0.666666666667,0.25,0.0,0.222222222222,0.2,0.0,0.5,0.5,0.0
CHEMBL185231,9.0,0.333333333333,0.666666666667,0.4,0.5,0.0,0.666666666667,0.5,0.333333333333,0.333333333333,0.0,0.5,0.333333333333,0.25,0.0,0.444444444444,0.4,0.0,0.5,0.0,0.0
CHEMBL378473,5.92081875395,0.0,0.0,0.2,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111111111111,0.0,0.166666666667,0.0,0.0,0.0
CHEMBL382734,7.50584540598,0.333333333333,0.333333333333,0.25,0.5,0.0,0.0,0.25,0.333333333333,0.666666666667,0.0,0.0,0.0,0.25,0.0,0.333333333333,0.2,0.333333333333,0.0,0.0,0.0
CHEMBL195807,6.96257350206,0.333333333333,0.333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.222222222222,0.0,0.0,0.0,0.0,0.0
CHEMBL212185,5.85078088734,0.0,0.0,0.3,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111111111111,0.0,0.166666666667,0.0,0.0,0.0
CHEMBL198914,9.30102999566,0.333333333333,0.666666666667,0.3,0.5,0.0,0.0,0.25,0.333333333333,0.333333333333,0.333333333333,0.125,0.0,0.25,0.0,0.333333333333,0.2,0.333333333333,0.0,0.0,0.0
CHEMBL372808,9.39794000867,0.333333333333,0.666666666667,0.3,0.5,0.0,0.0,0.25,0.0,0.333333333333,0.0,0.125,0.0,0.25,0.0,0.333333333333,0.2,0.333333333333,0.0,0.0,0.0
CHEMBL197495,9.22184874962,0.166666666667,0.333333333333,0.35,0.5,0.0,0.333333333333,0.5,0.0,0.333333333333,0.0,0.375,0.666666666667,0.25,0.0,0.222222222222,0.2,0.166666666667,0.0,0.5,0.0
CHEMBL191901,6.90308998699,0.333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333333333,0.0,0.0,0.0,0.0,0.0,0.222222222222,0.0,0.0,0.0,0.0,0.0
CHEMBL241304,7.88605664769,0.166666666667,0.333333333333,0.55,0.0,0.25,0.0,0.25,0.333333333333,0.333333333333,0.0,0.125,0.0,0.25,0.333333333333,0.333333333333,0.2,0.166666666667,0.0,0.0,0.0
CHEMBL241485,7.65757731918,0.166666666667,0.333333333333,0.45,0.0,0.25,0.0,0.25,0.333333333333,0.333333333333,0.333333333333,0.125,0.0,0.25,0.333333333333,0.333333333333,0.2,0.166666666667,0.0,0.0,0.0
CHEMBL437190,8.39794000867,0.166666666667,0.333333333333,0.35,0.5,0.25,0.0,0.25,0.333333333333,0.333333333333,0.333333333333,0.25,0.0,0.25,0.333333333333,0.333333333333,0.2,0.5,0.0,0.0,0.0
